country_region_code;country_region;sub_region_1;iso_3166_2_code;place_id;date;retail_and_recreation_percent_change_from_baseline;grocery_and_pharmacy_percent_change_from_baseline;parks_percent_change_from_baseline;transit_stations_percent_change_from_baseline;workplaces_percent_change_from_baseline;residential_percent_change_from_baseline
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-02;54;81;52;62;29;0
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-03;52;65;45;72;27;2
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-04;50;71;39;63;42;2
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-05;56;57;21;58;39;2
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-06;46;57;13;57;25;3
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-07;51;68;40;54;34;3
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-08;54;61;37;61;31;3
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-09;47;58;42;59;32;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-10;48;55;49;61;32;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-11;48;66;55;62;46;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-12;53;56;26;56;41;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-13;43;52;17;59;25;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-14;50;68;51;63;34;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-15;62;72;38;60;34;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-16;58;72;60;64;33;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-17;56;63;58;70;32;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-18;58;72;67;65;47;3
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-19;56;62;31;64;38;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-20;48;61;21;68;24;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-21;52;67;54;66;35;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-22;60;67;52;69;34;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-23;55;68;59;61;33;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-24;55;57;56;59;31;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-25;56;77;67;63;48;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-26;59;58;37;58;43;3
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-27;35;48;4;49;25;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-28;46;59;48;50;37;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-29;54;61;40;50;35;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-30;48;59;42;49;33;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-03-31;53;69;51;60;34;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-01;51;79;56;58;48;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-02;55;64;24;57;42;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-03;51;66;17;57;27;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-04;49;62;51;56;35;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-05;63;67;51;57;34;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-06;55;60;56;61;34;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-07;57;59;60;57;31;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-08;57;72;69;57;45;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-09;58;57;33;59;40;3
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-10;63;65;30;50;27;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-11;82;89;88;62;3;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-12;89;86;92;57;0;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-13;107;108;112;73;-6;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-14;115;100;163;71;-36;12
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-15;77;61;195;-13;-49;17
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-16;65;38;75;13;-31;10
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-17;46;50;20;48;9;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-18;60;78;47;43;6;10
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-19;59;71;46;52;32;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-20;54;67;53;55;33;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-21;52;59;52;57;30;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-22;49;67;48;59;44;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-23;54;59;23;51;41;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-24;51;52;17;47;29;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-25;53;66;52;57;38;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-26;61;70;47;55;36;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-27;55;66;55;52;35;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-28;54;60;58;57;32;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-29;54;69;49;58;46;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-04-30;68;77;29;58;41;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-01;60;78;22;58;20;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-02;58;81;56;61;37;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-03;61;71;53;60;36;3
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-04;53;62;49;60;35;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-05;55;60;57;61;31;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-06;53;65;56;69;46;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-07;55;60;29;56;41;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-08;49;62;12;54;26;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-09;71;87;65;69;34;3
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-10;118;103;94;64;-31;12
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-11;58;72;59;72;33;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-12;51;67;60;67;33;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-13;58;84;63;67;46;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-14;59;69;38;62;41;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-15;57;69;22;64;24;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-16;57;77;65;71;37;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-17;61;76;54;68;37;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-18;52;67;61;65;34;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-19;55;68;51;57;30;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-20;50;75;51;66;46;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-21;55;64;24;55;41;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-22;39;58;11;52;20;8
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-23;49;74;45;67;33;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-24;59;75;46;59;35;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-25;51;73;48;65;34;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-26;51;68;47;66;31;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-27;45;67;40;56;41;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-28;50;64;20;54;41;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-29;34;56;-1;43;19;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-30;57;84;50;65;36;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-05-31;67;86;47;70;34;3
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-01;59;80;51;73;35;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-02;57;74;56;67;31;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-03;52;79;48;71;43;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-04;53;63;24;56;40;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-05;44;59;12;66;23;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-06;46;61;46;57;36;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-07;59;81;50;57;33;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-08;54;71;60;54;32;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-09;47;56;51;53;30;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-10;53;72;56;66;45;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-11;54;59;21;53;41;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-12;50;67;21;49;21;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-13;43;62;43;55;35;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-14;52;70;44;48;33;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-15;61;83;58;61;34;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-16;63;84;62;67;28;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-17;77;92;62;34;-23;17
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-18;53;61;20;41;36;8
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-19;46;65;15;45;24;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-20;55;73;55;61;25;8
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-21;61;79;40;57;22;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-22;64;90;56;60;17;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-23;65;77;63;59;21;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-24;61;87;66;61;30;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-25;57;64;29;48;41;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-26;46;62;14;39;22;8
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-27;56;73;54;60;37;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-28;68;74;60;54;36;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-29;65;78;61;60;36;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-06-30;76;85;74;68;36;3
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-01;69;97;67;66;50;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-02;60;65;19;51;40;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-03;44;68;5;37;22;8
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-04;60;75;50;50;19;9
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-05;58;67;37;50;17;8
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-06;53;68;48;43;18;9
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-07;60;67;59;58;35;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-08;59;77;62;60;54;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-09;60;65;31;47;43;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-10;48;58;15;41;20;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-11;53;64;52;56;37;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-12;65;74;52;58;38;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-13;58;65;52;64;37;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-14;65;76;62;65;36;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-15;69;88;65;69;52;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-16;66;76;38;59;44;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-17;61;76;26;63;22;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-18;62;74;60;60;41;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-19;62;67;41;69;37;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-20;67;81;66;66;40;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-21;64;67;61;71;36;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-22;58;74;49;70;50;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-23;59;64;22;52;44;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-24;55;68;15;48;18;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-25;65;74;61;61;41;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-26;76;78;57;70;39;3
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-27;68;77;62;66;40;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-28;69;70;61;67;40;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-29;73;90;64;80;54;3
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-30;75;84;37;69;48;2
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-07-31;74;86;33;56;30;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-01;85;91;73;62;25;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-02;92;87;71;66;20;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-03;98;97;98;64;12;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-04;107;91;112;70;-7;9
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-05;100;97;112;57;-12;12
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-06;71;48;60;32;-17;10
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-07;56;57;19;58;13;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-08;60;67;60;63;40;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-09;72;77;55;67;42;3
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-10;65;78;60;68;41;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-11;62;63;53;63;39;5
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-12;64;77;60;77;55;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-13;71;69;38;63;48;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-14;59;68;24;61;27;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-15;76;86;68;69;44;7
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-16;79;86;53;61;45;4
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-17;78;77;67;80;44;6
SV;El Salvador;Sonsonate Department;SV-SO;ChIJ7Z4mAjDIYo8R22fPB_zvcuw;2022-08-18;74;70;69;71;43;7
